id,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
306,False,mp-7173,ScSbPt,Cubic,F-43m,216,3,0.0,-1.2341720016666666,True,64.26132373260674,9.349058707043094,0.6440999999999999,False,False,NM,0.0,,,,,,,0.134,,,,,0.33227463347745223,21.42705440592174,2.556072385921742,
307,False,mp-8922,Cd(SbO3)2,Trigonal,P-31m,162,9,0.0,-1.5916943466666662,True,115.68757080803138,6.486808372977494,1.4136000000000006,False,False,NM,0.0,,,,,,,1.03,,,,,,11.288410910000371,7.044083353333703,
308,False,mp-2659,LiN3,Monoclinic,C2/m,12,4,0.0,-0.20582152572916712,True,42.087708451102685,1.9317235907049999,3.6364,False,False,NM,0.0,,,,,,,2.824,,,,,,10.00225155119927,7.239636834530988,
309,False,mp-23297,BrF3,Orthorhombic,Cmc2_1,36,8,0.0,-0.9191249956250003,True,125.08250317300545,3.634824695074091,2.211,False,False,NM,0.0,,,,,,,3.361,,,,,1.053630426931301,8.971004369994033,6.241981116660686,
310,False,mp-689925,Cs2NiF6,Cubic,Fm-3m,225,9,0.0,-2.4699439961111107,True,173.84570121701756,4.188413132692228,2.4357,False,False,NM,0.0,,,,,,,,,,,,,5.045738480423215,2.7876987073370554,
311,False,mp-28650,CsBr2F,Tetragonal,P4/mmm,123,4,0.0,-1.5471347143749998,True,133.61336510753063,3.873936656706023,1.7763,False,False,NM,0.0,,,,,,,,,,,,,5.954526430000001,2.4563822666666666,
312,False,mp-1190,ZnSe,Cubic,F-43m,216,2,0.0,-0.9515610311718761,True,45.44784771695639,5.274845268778988,1.1663,True,False,NM,0.0,,,,,,,0.769,,,,,0.057089999999999946,10.714932109999985,3.392992329999997,
313,False,mp-8041,Rb2S,Cubic,Fm-3m,225,3,0.0,-1.160430145833334,True,117.60616016832167,2.8662650524495095,1.9632,False,False,NM,0.0,,,,,,,,,,,,,6.614046333295685,3.436365156654612,
314,False,mp-23804,Mg2FeH6,Cubic,Fm-3m,225,9,0.0,-0.39694997083333305,True,64.16513438568785,2.859714273790479,1.9139999999999997,False,False,NM,0.0,,,,,,,0.012,,,,,,17.12751806334286,11.629273816676202,
315,False,mp-2172,AlAs,Cubic,F-43m,216,2,0.0,-0.6270427762500006,True,45.711095247398035,3.701817725841658,1.5036999999999998,False,False,NM,0.0,,,,,,,0.481,,,,,0.07633333333333349,11.537902879999983,2.0271057999999993,
316,False,mp-9127,Ba(SbO3)2,Trigonal,P-31m,162,9,0.0,-2.374010839444445,True,142.98032483777925,5.537944435702883,2.8606,False,False,NM,0.0,,,,,,,1.079,,,,,,9.935126326665435,6.489773219998767,
317,False,mp-8016,AlCuSe2,Tetragonal,I-42d,122,8,0.0,-0.7563341932812495,True,172.56789465764706,4.781385838476759,0.8921999999999999,True,False,NM,1e-07,,,,,,,0.687,,,,,0.1146113977718778,10.121075888980734,1.7425290132336582,
318,False,mp-570485,SrAlSiH,Trigonal,P3m1,156,4,0.0,-0.4586405203124997,True,76.91066305597447,3.1024453067826654,0.6256999999999993,False,False,NM,0.0,,,,,,,0.999,,,,,0.6956106363476683,19.681611870039777,6.444432326706445,
319,False,mp-2251,Li3N,Hexagonal,P6/mmm,191,4,0.0,-0.48250142218750014,True,43.49737902678387,1.3296451147630064,0.9840000000000001,False,False,NM,0.0,,,,,,,1.739,,,,,,10.693276079994908,4.691657119995036,
320,False,mp-1415,CaSe,Cubic,Fm-3m,225,2,0.0,-2.315957819531251,True,52.40874882176445,3.7716460296003667,2.0728000000000004,False,False,NM,0.0,,,,,,,0.259,,,,,,12.470253043107169,6.853277043107066,
321,False,mp-13984,CdPdF6,Trigonal,R-3,148,8,0.0,-1.949094384374999,True,107.07479783154635,5.1614663765447695,1.7751000000000001,True,False,NM,0.0,,,,,,,,,,,,,6.233873233332509,2.792807056665841,
322,False,mp-9166,MgCN2,Trigonal,R-3m,166,4,0.0,-0.7886389731250008,True,43.40437660646014,2.4610648054629407,3.7571,False,False,NM,0.0,,,,,,,6.33,,,,,,8.8628484966599,5.502846259993233,
323,False,mp-23870,NaH,Cubic,Fm-3m,225,2,0.0,-0.292902834375,True,27.18138268611537,1.4660451320125392,3.7666,False,False,NM,0.0,,,,,,,0.155,,,,,,10.339548976923139,7.207073396924595,
324,False,mp-3915,BaHgO2,Trigonal,R-3m,166,4,0.0,-1.9587872343750012,True,97.46807538236183,6.302162373093815,2.2727,False,False,NM,0.0,,,,,,,,,,,,,8.38165929667501,4.820428496675011,
325,False,mp-991676,NbCu3Te4,Cubic,P-43m,215,8,0.0,-0.502529962083333,True,212.9776307986598,6.1902071816352064,0.9169,False,False,NM,0.0,,,,,,,0.06,,,,,0.05857000000000001,10.280650780000006,0.4564059299999999,
326,False,mp-643260,Na2H4Pd,Tetragonal,I4/mmm,139,7,0.0,-0.3201156064285716,True,90.2060199924003,2.8796335601518908,2.2472000000000003,True,False,NM,0.0,,,,,,,1.189,,,,,,7.380521876666665,3.906918149999999,
327,False,mp-8409,KYO2,Trigonal,R-3m,166,4,0.0,-3.0732269005624993,True,64.0885718587318,4.145686844635891,3.9738999999999995,False,False,NM,0.0,,,,,,,0.832,,,,,,16.123656816657437,12.567523763324104,
328,False,mp-20015,As2PbO6,Trigonal,P-31m,162,9,0.0,-1.4271101249999987,True,114.43463048256831,6.573971107735893,2.1358,False,False,NM,0.0,,,,,,,,,,,,,19.878653479997457,15.35294976666412,
329,False,mp-23202,InI,Orthorhombic,Cmcm,63,4,0.0,-0.6777437908333321,True,151.11957846985396,5.312211809671207,1.3412000000000002,True,False,NM,0.0,,,,,,,1.285,,,,,,43.326694138885166,34.86844140888138,
330,False,mp-9125,Ca(SbO3)2,Trigonal,P-31m,162,9,0.0,-2.3680783427777774,True,120.22267125254261,5.243032151053256,2.6942999999999997,False,False,NM,0.0,,,,,,,0.878,,,,,,9.794051633324514,6.211726673324514,
331,False,mp-556417,Rb2NiF6,Cubic,Fm-3m,225,9,0.0,-2.3913770755555563,True,146.02450925512437,3.9075184880580487,2.4215999999999998,False,False,NM,0.0,,,,,,,,,,,,,5.2092444566671245,2.968572150000479,
332,False,mp-7863,Rb2Sn2O3,Trigonal,R-3m,166,7,0.0,-1.7185912325000001,True,163.00732696593104,4.648829762417636,1.2195999999999998,True,False,NM,0.0,,,,,,,,,,,,,11.900495516952484,7.208940030285814,
333,False,mp-1086652,BaAgSF,Tetragonal,P4/nmm,129,8,0.0,-2.250413799166666,True,174.53310087318576,5.637314434554091,1.4324,True,False,NM,1.67e-05,,,,,,,,,,,,,20.206197613333334,15.146809616666667,
334,False,mp-23033,Sr2NCl,Trigonal,R-3m,166,4,0.0,-1.6405721353125013,True,92.38896942904702,4.038605825015194,1.9398000000000004,True,False,NM,0.0,,,,,,,0.297,,,,,,15.967914632990732,11.298474039657394,
335,False,mp-22903,RbI,Cubic,Fm-3m,225,2,0.0,-1.7211735837500006,True,100.58221792977244,3.506111301341046,3.7765,True,False,NM,0.0,,,,,,,,,,,,,5.688231480184913,2.979585160187965,
336,False,mp-27828,Cs2TiCl6,Cubic,Fm-3m,225,9,0.0,-2.0636352868518517,True,277.04734215873464,3.155059911230977,2.2291,False,False,NM,0.0,,,,,,,0.995,,,,,,8.653849300003928,5.674528926670598,
337,False,mp-553243,YBi2BrO4,Tetragonal,P4/mmm,123,8,0.0,-2.419003891250002,True,138.96068058286153,7.776488269165777,1.3399999999999999,False,False,NM,0.0,,,,,,,2.045,,,,,,26.37668197333333,20.542487836666663,
338,False,mp-1087,SrS,Cubic,Fm-3m,225,2,0.0,-2.4245093739062504,True,55.30731406084619,3.593405710633063,2.497,False,False,NM,0.0,,,,,,,0.351,,,,,,11.869142580037469,7.223597866705018,
339,False,mp-7608,Li2PdO2,Orthorhombic,Immm,71,5,0.0,-1.6306116983333347,True,51.326965807119315,4.927262391172839,1.1973000000000003,False,False,NM,0.0,,,,,,,1.602,,,,,,11.774395775500656,6.337269373400342,
340,False,mp-3104,BaZrN2,Tetragonal,P4/nmm,129,8,0.0,-1.4238643600000014,True,147.38682252456016,5.781184531986169,0.9972000000000003,False,False,NM,0.0,,,,,,,1.359,,,,,,33.447679380000004,25.710880056666678,
341,False,mp-20289,NaInS2,Trigonal,R-3m,166,4,0.0,-1.0899044539062483,True,83.6359557073411,4.009346842222601,1.8377,False,False,NM,0.0,,,,,,,,,,,,,16.00155775666667,10.117251470000001,
342,False,mp-9573,NaBeAs,Hexagonal,P6_3/mmc,194,6,0.0,-0.3796838329597693,True,111.66173289766867,3.180153655733842,1.2874000000000003,False,False,NM,0.0,,,,,,,2.536,,,,,,12.611182030000355,4.382274770000354,
343,False,mp-762,PtS2,Trigonal,P-3m1,164,3,0.0,-0.4394137552083303,True,61.04357903464705,7.051273539602691,1.5467000000000004,False,False,NM,0.0,,,,,,,-280.423,,,,,,10.895142393333074,0.7522985566664367,
344,False,mp-21276,PbS,Cubic,Fm-3m,225,8,0.0,-0.7835693762499978,True,213.4355962686329,7.445972212994699,0.46669999999999945,True,False,NM,0.0,,,,,,,,,,,,,323.7562706506478,307.36097910782564,
345,False,mp-23056,Sr2BrN,Trigonal,R-3m,166,4,0.0,-1.5406141096875015,True,98.44161153036073,4.540104994267548,1.8455,False,False,NM,0.0,,,,,,,0.334,,,,,,15.803764950309414,10.823399063642748,
346,False,mp-22936,Ca2NCl,Trigonal,R-3m,166,4,0.0,-1.7965876303125015,True,76.19094355059087,2.8249017988836345,2.371,True,False,NM,0.0,,,,,,,0.272,,,,,,14.075004621907256,9.470358088573924,
347,False,mp-8256,ZnPtF6,Trigonal,R-3,148,8,0.0,-2.034793488125,True,97.61516823738953,6.370365985164173,2.0919,True,False,NM,0.0,,,,,,,4.268,,,,,,6.064428256667566,2.7899622100009,
348,False,mp-30031,CaI2,Trigonal,P-3m1,164,3,0.0,-1.9281754366666668,True,128.07184962611453,3.810445046731192,3.8971,False,False,NM,0.0,,,,,,,64.672,,,,,,5.369542460000001,2.13245274,
349,False,mp-568346,HfBrN,Orthorhombic,Pmmn,59,6,0.0,-2.0103288845833305,True,130.04308186387354,6.956648483503007,2.1298000000000004,True,False,NM,0.0,,,,,,,36.443,,,,,,14.147854700000002,9.364728543333333,
350,False,mp-5782,AlAgS2,Tetragonal,I-42d,122,8,0.0,-0.9035221214062492,True,169.43391449112184,3.900206524762423,1.8992,True,False,NM,3e-07,,,,,,,0.633,,,,,0.2938698214459867,8.436321743331385,2.6727826866647177,
351,False,mp-1025549,Tl3VSe4,Cubic,I-43m,217,8,0.0,-0.6548193320312485,True,240.8287075886151,6.756729247858803,1.5636,False,False,NM,0.0,,,,,,,1.807,,,,,0.23125999999999988,23.776739049999993,15.093366559999994,
352,False,mp-5488,LiInO2,Tetragonal,I4_1/amd,141,8,0.0,-2.059200699999999,True,87.12220979913899,5.861211148870394,1.8142999999999998,False,False,NM,0.0,,,,,,,,,,,,,24.538772889940844,20.133554959194154,
353,False,mp-31454,TaSbRu,Cubic,F-43m,216,3,0.0,-0.46037054744444106,True,58.393621173012605,11.482229231551786,0.665,False,False,NM,0.0,,,,,,,0.004,,,,,1.1251532211019457,32.089658374164856,12.518007897498414,
354,False,mp-1068941,K2PdS2,Orthorhombic,Immm,71,5,0.0,-1.0683258326249998,True,121.035042309117,3.412676519986726,1.117,False,False,NM,0.0,,,,,,,,,,,,,10.187615410000001,4.585355113333335,
355,False,mp-31451,ZrCoBi,Cubic,F-43m,216,3,0.0,-0.4291300666666693,True,59.23918516043565,10.067019071365685,0.9771999999999998,False,False,NM,0.0,,,,,,,0.318,,,,,0.6728964903639909,30.773960390384815,9.83447019371827,
356,False,mp-19833,InAgS2,Tetragonal,I-42d,122,8,0.0,-0.5591274251562499,True,196.588378662141,4.845347505025015,0.37729999999999997,True,False,NM,0.0,,,,,,,0.992,,,,,0.2655741297707502,13.083181726661493,3.7532871599948288,
357,False,mp-561947,CsHgF3,Cubic,Pm-3m,221,5,0.0,-2.250120333931038,True,97.04743386104975,6.681526473864588,0.7228,False,False,NM,0.0,,,,,,,,,,,,,14.94040212000001,11.760365630000011,
358,False,mp-8291,BaTiF6,Trigonal,R-3m,166,8,0.0,-3.9765919360416664,True,114.79000509228533,4.327967542123751,4.3236,False,False,NM,0.0,,,,,,,0.517,,,,,,13.374706560004334,10.779887790004333,
359,False,mp-8299,Sr4As2O,Tetragonal,I4/mmm,139,7,0.0,-1.8316151099999993,True,192.89810551874788,4.4446981268313,1.1923999999999997,False,False,NM,0.0,,,,,,,0.124,,,,,,95.21990531084992,87.2902421575166,
360,False,mp-27869,Ba2PCl,Trigonal,R-3m,166,4,0.0,-1.8174295736607151,True,143.76163475300902,3.939701514522755,1.2602000000000002,True,False,NM,0.0,,,,,,,,,,,,,17.003209933854105,11.559258487187437,
361,False,mp-557257,KVF3,Cubic,Pm-3m,221,5,0.0,-3.0708366792499993,True,70.41227003340603,3.467540209722954,2.0758999999999994,False,False,FM,2.9999995,,,,,,,,,,,,,8.589164989999995,6.3280014899999975,
362,False,mp-13903,ZnSnF6,Trigonal,R-3,148,8,0.0,-2.649686483750001,True,105.40274227875933,4.696484417775841,3.7147,True,False,NM,0.0,,,,,,,5.095,,,,,,6.302101780000872,3.976137696667538,
363,False,mp-14115,LiRhO2,Trigonal,R-3m,166,4,0.0,-1.5536735695833324,True,37.46631942068893,6.286704050612769,1.5152999999999999,False,False,NM,0.0,,,,,,,1.235,,,,,,37.42977026646019,29.846222503126853,
364,False,mp-3332,NaCrSe2,Trigonal,R-3m,166,4,0.0,-1.0395107340167025,True,82.74373277808579,4.674061488343939,0.7807999999999997,False,False,FM,2.9999998,,,,,,,,,,,,,15.535774760046095,4.99674032337943,
365,False,mp-315,PbF2,Cubic,Fm-3m,225,3,0.0,-2.5455925750000006,True,51.760896642451605,7.866148046956865,4.3938,False,False,NM,0.0,,,,,,,0.03,,,,,,22.984647713360392,19.5201492333604,
366,False,mp-7936,LiNbS2,Hexagonal,P6_3/mmc,194,8,0.0,-1.5539668133333349,True,127.4225028000824,4.273826671822952,0.7134999999999998,False,False,NM,0.0,,,,,,,0.208,,,,,,15.483144276665458,3.477127953332125,
367,False,mp-22885,XeF2,Tetragonal,I4/mmm,139,3,0.0,-0.783393028333335,True,63.94612513967291,4.396080864795752,2.6861999999999995,False,False,NM,0.0,,,,,,,,,,,,,3.322148956666666,0.8937825233333331,
368,False,mp-9915,LiBeP,Tetragonal,P4/nmm,129,6,0.0,-0.5810539359920638,True,77.87865037435365,2.0011652336957226,1.1585,False,False,NM,0.0,,,,,,,,,,,,,15.240585836666668,6.96592382,
369,False,mp-7928,K2PtS2,Orthorhombic,Immm,71,5,0.0,-1.1103009486249988,True,120.87900027423865,4.635077073055109,1.2355999999999998,False,False,NM,0.0,,,,,,,1.596,,,,,,9.940057533246959,4.609555373247058,
370,False,mp-14091,AlAgSe2,Tetragonal,I-42d,122,8,0.0,-0.8526771690885333,True,196.76109454324234,4.941582476882666,1.1351999999999998,True,False,NM,0.0,,,,,,,0.744,,,,,0.22472085420975954,9.700932379998548,2.6557224566652144,
371,False,mp-30373,RbAu,Cubic,Pm-3m,221,2,0.0,-0.2738158937500006,True,69.15290983490364,6.781974968149559,0.3698999999999999,False,False,NM,0.0,,,,,,,,,,,,,9.82916724,4.5361754166666675,
372,False,mp-1115,PtSe2,Trigonal,P-3m1,164,3,0.0,-0.4639161260416671,True,69.64917003734249,8.416136651043896,0.6193,False,False,NM,0.0,,,,,,,98.285,,,,,,15.999091763327414,0.717763489996258,
373,False,mp-24012,HoHSe,Hexagonal,P-6m2,187,3,0.0,-1.654941534270833,True,48.84804614782874,8.325064360643623,1.4981000000000004,False,False,NM,0.0,,,,,,,0.018,,,,,0.4931291964873649,14.361531776667514,5.588149876667512,
374,False,mp-13610,ZnPbF6,Trigonal,R-3,148,8,0.0,-2.2524090575000013,True,109.5381300865808,5.860639014004085,1.7555,True,False,NM,0.0,,,,,,,5.389,,,,,,7.552915763334194,4.644417026667527,
375,False,mp-5394,LaSF,Tetragonal,P4/nmm,129,6,0.0,-3.4534001451041667,True,114.13195763048722,5.5278248430274495,1.4880999999999993,True,False,NM,0.0,,,,,,,0.091,,,,,,18.81816321666667,13.265700620000004,
376,False,mp-5928,Al2CdS4,Tetragonal,I-4,82,7,0.0,-1.146683410178572,True,158.91384085527508,3.078721103895588,2.7262999999999997,False,False,NM,0.0,,,,,,,0.909,,,,,0.22580376717515505,8.232516483334537,3.2192466833345352,
377,False,mp-1180133,NaCaH6Ir,Cubic,F-43m,216,9,0.0,-0.6541170887643682,True,94.32958940891837,4.600387616413313,3.4213,False,False,NM,0.0,,,,,,,,,,,,0.06753999999999999,9.082702519999998,5.19344203,
378,False,mp-6980,ScCuS2,Trigonal,P3m1,156,4,0.0,-1.473687655156251,True,72.54168961050509,3.951686754982069,0.8709000000000007,False,False,NM,0.0,,,,,,,0.485,,,,,0.6821664710152714,20.74280092016438,10.220619696831049,
379,False,mp-9295,TaCu3Te4,Cubic,P-43m,215,8,0.0,-0.47451112924999794,True,211.6887727778828,6.918515284068941,1.1406999999999998,False,False,NM,0.0,,,,,,,0.006,,,,,0.06476,9.685128286666666,0.5507965366666667,
380,False,mp-1958,SrTe,Cubic,Fm-3m,225,2,0.0,-2.0176923,True,75.58435544653058,4.728243242961414,1.7616,False,False,NM,0.0,,,,,,,0.756,,,,,,12.399095029894653,6.501864873227926,
381,False,mp-1077553,Sr2BBrN2,Trigonal,R-3m,166,6,0.0,-1.637437411527778,True,132.631012945884,3.6804816739586266,2.4076,False,False,NM,0.0,,,,,,,,,,,,,8.243954586666666,4.698818269999999,
382,False,mp-3159,Al2CdSe4,Tetragonal,I-4,82,7,0.0,-1.0754883984821428,True,182.21741497767087,4.394395089806269,2.0046999999999997,True,False,NM,1.1e-06,,,,,,,0.868,,,,,0.14985775044718602,9.313653563331574,3.149980283331575,
383,False,mp-546500,NaCNO,Trigonal,R3m,160,4,0.0,-1.205405257844827,True,59.162130655695385,1.8245784368938673,4.4323,False,False,NM,0.0,,,,,,,1.509,,,,,0.22744519207933828,4.6101202399995485,2.4533059266662147,
384,False,mp-541837,Bi2Se3,Trigonal,R-3m,166,5,0.0,-0.689239791406252,True,151.77783048479455,7.164344933185313,0.3769,True,False,NM,0.0,,,,,,,32.911,,,,,,58.25106072057852,40.91492214375841,
385,False,mp-9124,LiZnAs,Cubic,F-43m,216,3,0.0,-0.5181909769444442,True,51.4734034663151,4.75100204634274,0.5518000000000001,True,False,NM,0.0,,,,,,,0.093,,,,,0.7856481900840189,21.903459312869085,6.614970252869258,
386,False,mp-15781,KLaS2,Trigonal,R-3m,166,4,0.0,-2.19022247859375,True,116.44263695445684,3.452967014010495,2.7005,False,False,NM,0.0,,,,,,,0.558,,,,,,13.25030682005585,8.606303833389184,
387,False,mp-7436,KCuTe,Hexagonal,P6_3/mmc,194,6,0.0,-0.7233970996388907,True,171.67185067239487,4.454191569724245,0.6037000000000003,True,False,NM,0.0,,,,,,,1.296,,,,,,12.047715839995343,3.074218263328676,
388,False,mp-27562,Na2Pd3O4,Orthorhombic,Immm,71,9,0.0,-1.0240799111111127,True,109.52441305840149,6.507818827884617,0.4208000000000003,False,False,NM,0.0,,,,,,,3.598,,,,,,13.564531806516493,3.7805531465165068,
389,False,mp-4026,KCrS2,Trigonal,R-3m,166,4,0.0,-1.1809625930624996,True,81.739739482668,3.1533765818301798,1.1644,False,False,FM,3.0000001,,,,,,,0.749,,,,,,11.63587575329806,3.892903766631394,
390,False,mp-10485,BaLiSb,Hexagonal,P6_3/mmc,194,6,0.0,-1.008913952777778,True,194.0495200516029,4.552960364879973,0.6946999999999997,False,False,NM,0.0,,,,,,,0.274,,,,,,23.987032113332408,13.544677133332414,
391,False,mp-28627,K4Br2O,Tetragonal,I4/mmm,139,7,0.0,-1.7225931423571426,True,218.16882853059852,2.5284642080323243,0.9912,True,False,NM,0.0,,,,,,,0.559,,,,,,11.21964858672857,8.52147453672857,
392,False,mp-2472,SrO,Cubic,Fm-3m,225,2,0.0,-2.9781328374999987,True,34.49840025661019,4.987595380591106,3.2748,False,False,NM,0.0,,,,,,,0.006,,,,,,18.04611267653627,14.148419776536281,
393,False,mp-23737,KMgH3,Cubic,Pm-3m,221,5,0.0,-0.34565612720000055,True,63.4304022052392,1.7389898850840848,2.458,False,False,NM,0.0,,,,,,,0.286,,,,,,9.449395466666667,5.898661116666667,
394,False,mp-7988,Cs2O,Trigonal,R-3m,166,3,0.0,-1.1154529983333343,True,102.22237851217304,4.577833402444146,0.5831999999999997,False,False,NM,0.0,,,,,,,1.867,,,,,,12.325556865442758,7.7168277487636034,
395,False,mp-8017,AlCuTe2,Tetragonal,I-42d,122,8,0.0,-0.42519420625000137,True,218.71279783515297,5.249753008760489,1.0186000000000002,True,False,NM,0.0,,,,,,,0.652,,,,,0.04743524027230269,11.698825069973717,1.64658759330705,
396,False,mp-19717,TePb,Cubic,Fm-3m,225,2,0.0,-0.5038298999999995,True,69.98911846195519,7.94335593467838,0.8063000000000002,True,False,NM,0.0,,,,,,,2.127,,,,,,379.8380929833336,353.6199668633335,
397,False,mp-5513,Tl3VS4,Cubic,I-43m,217,8,0.0,-0.8552032675000003,True,218.2765402821419,6.027814315155005,1.9554,True,False,NM,0.0,,,,,,,4.021,,,,,0.43189042045642423,23.38602107633721,16.006503163003877,
398,False,mp-644222,CdHClO,Hexagonal,P6_3mc,186,8,0.0,-1.4076048359374997,True,125.87677625018512,4.3498937482884354,2.4655,True,False,NM,0.0,,,,,,,,,,,,0.8605338251922469,8.770610113330171,5.218195519996838,
399,False,mp-1078419,Na3PSe4,Cubic,I-43m,217,8,0.0,-0.9075956167782735,True,192.4378532586137,3.58777661987503,1.1168999999999998,True,False,NM,0.0,,,,,,,,,,,,0.5999200000000003,12.796105279999999,7.628339540000003,
400,False,mp-11147,Na5CuSO2,Tetragonal,P4/mmm,123,9,0.0,-1.3142847082662839,True,171.9594898359751,2.3422848525138593,1.5205,False,False,NM,0.0192713,,,,,,,0.84,,,,,,9.29941738,5.858162453333333,
401,False,mp-22881,CdCl2,Trigonal,R-3m,166,3,0.0,-1.2745155149999998,True,78.67112972818981,3.8693360718682586,3.5244,False,False,NM,0.0,,,,,,,7.161,,,,,,6.343757106357764,3.3299908030244283,
402,False,mp-9244,LiBC,Hexagonal,P6_3/mmc,194,6,0.0,-0.3750804233333345,True,45.27148437558257,2.183366715678177,0.8471000000000002,False,False,NM,0.0,,,,,,,4.455,,,,,,17.135822220000794,5.467558903334127,
403,False,mp-4226,LiCrS2,Trigonal,P-3m1,164,4,0.0,-1.2521997970833327,True,63.143175552266875,3.2364182760179894,0.6463000000000001,False,False,FM,2.9999996,,,,,,,0.521,,,,,,17.601794580016715,7.363332476683382,
404,False,mp-2437,IrF3,Trigonal,R-3c,167,8,0.0,-1.4874485768749999,True,97.35761479811586,8.501165743894461,1.1410999999999998,False,False,NM,0.0,,,,,,,,,,,,,8.002335539998521,0.9102140700021515,
405,False,mp-28013,MnI2,Trigonal,P-3m1,164,3,0.0,-0.7401451926436776,True,107.54303416765337,4.767267673406124,1.1707999999999998,False,False,FM,5.0000003,,,,,,,24.752,,,,,,10.642402766660775,5.667631159994187,
406,False,mp-23465,Cs2TeCl6,Cubic,Fm-3m,225,9,0.0,-1.7204429284418892,True,294.2691896486404,3.4203401496334105,2.7815000000000003,False,False,NM,0.0,,,,,,,,,,,,,7.776898149999847,4.7688225566665725,
407,False,mp-2201,PbSe,Cubic,Fm-3m,225,2,0.0,-0.6725727545312452,True,59.05444982815671,8.046470006595401,0.42569999999999997,True,False,NM,0.0,,,,,,,1.58,,,,,,356.2772123733342,336.56289714333417,
408,False,mp-8298,Sr4P2O,Tetragonal,I4/mmm,139,7,0.0,-1.7465537358503391,True,185.36289596519035,3.8379830050716723,1.2134,False,False,NM,0.0,,,,,,,0.2,,,,,,54.776305069405105,47.488417186071764,
409,False,mp-634657,NaHS,Monoclinic,P2_1/m,11,6,0.0,-0.8100384871875003,True,101.43930152203131,1.8354684533914984,3.1576999999999997,True,False,NM,0.0,,,,,,,0.786,,,,,,8.76218819,5.4817905133333324,
410,False,mp-8278,Ba(MgP)2,Trigonal,P-3m1,164,5,0.0,-0.9180718758571423,True,126.38018259497746,3.2570133042670864,1.1366,False,False,NM,0.0,,,,,,,0.121,,,,,,16.31787536666531,7.901315949998641,
411,False,mp-9569,Ca(ZnP)2,Trigonal,P-3m1,164,5,0.0,-0.6998979558571431,True,95.13198596757287,4.064308802915232,0.875,False,False,NM,0.0,,,,,,,0.254,,,,,,20.22527238999508,9.10644215332841,
412,False,mp-588,GaF3,Trigonal,R-3c,167,8,0.0,-2.860848854375,True,91.53311636032312,4.597691979853057,4.7051,False,False,NM,0.0,,,,,,,,,,,,,6.717301466676498,4.4181509900100036,
413,False,mp-672,CdS,Hexagonal,P6_3mc,186,4,0.0,-0.776127461406249,True,102.03892478274858,4.702284793707707,1.125,True,False,NM,0.0,,,,,,,0.161,,,,,0.4237328998319776,9.982347543312724,3.9075695399793897,
414,False,mp-8622,Rb2PtSe2,Orthorhombic,Immm,71,5,0.0,-1.0745416579375013,True,147.51382838598647,5.8979024804526565,1.0034,False,False,NM,0.0,,,,,,,1.862,,,,,,10.153248643308903,4.276343133308935,
415,False,mp-10402,TiTl2F6,Trigonal,P-3m1,164,9,0.0,-3.0559675727777793,True,144.55330242051232,6.5549763329893365,3.8846000000000003,False,False,NM,0.0,,,,,,,1.284,,,,,,42.08191676664921,39.01665675998254,
416,False,mp-7801,CaGeN2,Tetragonal,I-42d,122,8,0.0,-0.8207689481250018,True,105.62708412224428,4.424811865995604,2.6621999999999995,True,False,NM,0.0,,,,,,,4.727,,,,,3.1306983683779688,15.751720530100158,10.132793660100157,
